LCLid,day,energy_median,energy_mean,energy_max,energy_count,energy_std,energy_sum,energy_min
MAC000235,2012-04-20,0.4715,0.6158749979166666,2.0469999,48,0.4808648450752617,29.561999899999996,0.18
MAC000235,2012-04-21,0.368,0.42164583125,1.243,48,0.2488009044288071,20.2389999,0.173
MAC000235,2012-04-22,0.3825,0.6280416625,2.5109999,48,0.5795702952955815,30.1459998,0.154
MAC000235,2012-04-23,0.6575,0.7223125062500001,2.135,48,0.5234947363248661,34.671000299999996,0.177
MAC000235,2012-04-24,0.6635,0.6243749979166667,1.682,48,0.3649619957910806,29.9699999,0.166
MAC000235,2012-04-25,0.52,0.6280416666666668,2.22,48,0.4352417258594104,30.146000000000008,0.16699999999999998
MAC000235,2012-04-26,0.4745,0.5008125000000001,1.308,48,0.31008527696322785,24.039000000000005,0.174
MAC000235,2012-04-27,0.198,0.198,0.198,1,0,0.198,0.198
MAC000235,2012-04-28,0.21,0.282468085106383,0.981,47,0.18999025730900107,13.276,0.183
MAC000235,2012-04-29,0.2245,0.3155000000000001,1.3869999999999998,48,0.24435290140600316,15.144000000000002,0.16699999999999998
MAC000235,2012-04-30,0.4235,0.5812083333333334,1.971,48,0.4687514406597248,27.89800000000001,0.166
MAC000235,2012-05-01,0.41,0.44433333125,1.0599999,48,0.25258377769767515,21.3279999,0.166
MAC000235,2012-05-02,0.6479999999999999,0.5948541666666667,1.7920001,48,0.4037012289327893,28.553,0.16899999999999998
MAC000235,2012-05-03,0.4615,0.5566666666666668,1.758,48,0.373979309641211,26.72,0.163
MAC000235,2012-05-04,0.6165,0.679875,2.256,48,0.5680083023554157,32.634,0.181
MAC000235,2012-05-05,0.5185,0.4382291666666669,0.895,48,0.21508516270610592,21.035000000000007,0.16699999999999998
MAC000235,2012-05-06,0.4585,0.6120833312499998,2.0409999,48,0.5241202416711582,29.37999989999999,0.154
MAC000235,2012-05-07,0.43200000000000005,0.5374791666666666,2.319,48,0.4349306616091827,25.799,0.154
MAC000235,2012-05-08,0.627,0.6214375020833334,1.9,48,0.4266450498355774,29.8290001,0.161
MAC000235,2012-05-09,0.5155000000000001,0.6741458354166667,1.873,48,0.5046375583195879,32.359000099999996,0.157
MAC000235,2012-05-10,0.44299999999999995,0.4862708333333334,1.165,48,0.3041373387687433,23.341000000000005,0.17
MAC000235,2012-05-11,0.598,0.6571041625000001,1.943,48,0.46776271884429105,31.540999800000005,0.181
MAC000235,2012-05-12,0.451,0.52904166875,1.671,48,0.38983973927260795,25.394000100000003,0.157
MAC000235,2012-05-13,0.2175,0.4483125,1.279,48,0.33756191906393657,21.519000000000002,0.14300000000000002
MAC000235,2012-05-14,0.6609999999999999,0.7269374999999996,2.7130001,48,0.5884693306475425,34.89299999999998,0.14300000000000002
MAC000235,2012-05-15,0.6275,0.5672291666666666,1.646,48,0.3672012167726174,27.226999999999997,0.159
MAC000235,2012-05-16,0.245,0.2541875000000002,0.612,48,0.06350897281219067,12.201000000000008,0.224
MAC000235,2012-05-17,0.242,0.24075000000000005,0.264,48,0.0114455231422596,11.556000000000004,0.225
MAC000235,2012-05-18,0.2405,0.2401875,0.284,48,0.014037421491415705,11.529000000000002,0.224
MAC000235,2012-05-19,0.2385,0.23925,0.276,48,0.012745462271359092,11.484000000000002,0.224
MAC000235,2012-05-20,0.2415,0.2403125,0.274,48,0.012510686920950536,11.535,0.224
MAC000235,2012-05-21,0.244,0.28156250000000005,0.711,48,0.12387208677897825,13.515000000000002,0.222
MAC000235,2012-05-22,0.2295,0.23364583333333336,0.262,48,0.013097814635539424,11.215000000000002,0.203
MAC000235,2012-05-23,0.2175,0.2158125,0.238,48,0.010844463731186586,10.359000000000002,0.201
MAC000235,2012-05-24,0.2185,0.2165625,0.24,48,0.010316081744208469,10.395,0.201
MAC000235,2012-05-25,0.221,0.2471041666666667,0.866,48,0.10588376597554094,11.861000000000002,0.202
MAC000235,2012-05-26,0.2185,0.2171666666666667,0.24,48,0.010824191450975722,10.424,0.202
MAC000235,2012-05-27,0.223,0.28825,1.147,48,0.19587137551128,13.835999999999999,0.165
MAC000235,2012-05-28,0.25,0.3251458333333334,1.228,48,0.21331087987168207,15.607000000000005,0.139
MAC000235,2012-05-29,0.3815,0.5187291666666666,1.712,48,0.3873400144456807,24.898999999999994,0.152
MAC000235,2012-05-30,0.6305000000000001,0.5787916625,1.5089999,48,0.3250173024783206,27.7819998,0.152
MAC000235,2012-05-31,0.385,0.44154166666666655,1.05,48,0.2298254618352837,21.194,0.146
MAC000235,2012-06-01,0.4155,0.5963541624999998,1.661,48,0.4404659208472744,28.624999799999994,0.153
MAC000235,2012-06-02,0.425,0.4516666645833334,1.1109999,48,0.23625196317094996,21.6799999,0.192
MAC000235,2012-06-03,0.2295,0.4511666687499998,1.635,48,0.4062821792226444,21.656000099999996,0.168
MAC000235,2012-06-04,0.418,0.4343958312499999,1.154,48,0.2732501528778784,20.850999899999994,0.155
MAC000235,2012-06-05,0.5589999999999999,0.5907083312500001,2.401,48,0.4816022858680895,28.353999900000005,0.151
MAC000235,2012-06-06,0.6225,0.6650625041666663,1.6780000000000002,48,0.4476582821674201,31.923000199999986,0.15
MAC000235,2012-06-07,0.3435,0.4719166708333334,1.4400001,48,0.35508392755887824,22.652000200000003,0.125
MAC000235,2012-06-08,0.14300000000000002,0.28706250000000005,1.6109999,48,0.3565048626775888,13.779000000000002,0.113
MAC000235,2012-06-09,0.1595,0.15618749999999995,0.183,48,0.012136907401665202,7.496999999999997,0.142
MAC000235,2012-06-10,0.158,0.15656250000000002,0.185,48,0.012627066925812044,7.5150000000000015,0.142
MAC000235,2012-06-11,0.1585,0.15699999999999995,0.192,48,0.011131706680335285,7.535999999999999,0.142
MAC000235,2012-06-12,0.1595,0.15897916666666664,0.188,48,0.013003255866150108,7.6309999999999985,0.14300000000000002
MAC000235,2012-06-13,0.153,0.2471875000000001,1.28,48,0.2388526347290757,11.865000000000006,0.114
MAC000235,2012-06-14,0.1435,0.2015,1.028,48,0.17924890575053998,9.672,0.114
MAC000235,2012-06-15,0.17700000000000002,0.1758125,0.199,48,0.010286649579647792,8.439,0.162
MAC000235,2012-06-16,0.1785,0.17683333333333331,0.208,48,0.012614300114389484,8.488,0.162
MAC000235,2012-06-17,0.18,0.2141875,0.513,48,0.0875631459078338,10.281,0.162
MAC000235,2012-06-18,0.5794999999999999,0.5530625041666667,1.2460001,48,0.2975097010495917,26.547000200000006,0.13699999999999998
MAC000235,2012-06-19,0.39,0.4893333375,1.1950001,48,0.31370785121427164,23.4880002,0.145
MAC000235,2012-06-20,0.39,0.40929166666666666,0.957,48,0.2103893005868369,19.646,0.133
MAC000235,2012-06-21,0.49700000000000005,0.4286875000000001,1.181,48,0.24095661799444146,20.576999999999998,0.14
MAC000235,2012-06-22,0.37799999999999995,0.4025624999999999,1.1740000000000002,48,0.2428160065397561,19.323,0.154
MAC000235,2012-06-23,0.5589999999999999,0.5376875000000001,1.5119999999999998,48,0.3349525311716541,25.809000000000005,0.17
MAC000235,2012-06-24,0.4955,0.6021041687500001,2.1930001,48,0.5161552792367372,28.901000100000005,0.142
MAC000235,2012-06-25,0.3315,0.42570833333333336,1.091,48,0.2660444658349774,20.434,0.136
MAC000235,2012-06-26,0.5920000000000001,0.5480208291666665,1.869,48,0.39329612954409066,26.304999799999994,0.13699999999999998
MAC000235,2012-06-27,0.41600000000000004,0.4303333333333334,1.096,48,0.2522454337847332,20.656,0.14300000000000002
MAC000235,2012-06-28,0.201,0.37802083125,1.2309999,48,0.2803345572920784,18.1449999,0.149
MAC000235,2012-06-29,0.424,0.4151249999999999,1.216,48,0.2629721791773354,19.925999999999995,0.15
MAC000235,2012-06-30,0.3425,0.4573125,1.1799999,48,0.29399863582329405,21.951,0.17
MAC000235,2012-07-01,0.17600000000000002,0.24064583333333334,0.782,48,0.17259157169620815,11.551000000000002,0.035
MAC000235,2012-07-02,0.518,0.5273333333333337,1.743,48,0.4562667814848293,25.31200000000001,0.034
MAC000235,2012-07-03,0.051,0.34502083333333355,1.307,48,0.431077052380027,16.56100000000001,0.012
MAC000235,2012-07-04,0.013,0.019208333333333345,0.04,48,0.008325705729037321,0.9220000000000004,0.012
MAC000235,2012-07-05,0.013,0.018395833333333344,0.031,48,0.0074540852238770845,0.8830000000000006,0.012
MAC000235,2012-07-06,0.013,0.018500000000000013,0.033,48,0.0075371420736442185,0.8880000000000006,0.012
MAC000235,2012-07-07,0.013,0.018458333333333344,0.032,48,0.007477507644086755,0.8860000000000006,0.012
MAC000235,2012-07-08,0.013,0.018958333333333344,0.034,48,0.007699014397637884,0.9100000000000006,0.012
MAC000235,2012-07-09,0.013,0.018729166666666682,0.033,48,0.0077011731168625565,0.8990000000000006,0.012
MAC000235,2012-07-10,0.013,0.018583333333333344,0.035,48,0.007659879820548637,0.8920000000000006,0.012
MAC000235,2012-07-11,0.028,0.16539583124999996,1.396,48,0.3725553297489913,7.938999899999998,0.012
MAC000235,2012-07-12,0.013,0.018916666666666682,0.033,48,0.007964905292095866,0.9080000000000006,0.013
MAC000235,2012-07-13,0.013,0.019020833333333344,0.034,48,0.007880732181486189,0.9130000000000006,0.012
MAC000235,2012-07-14,0.013,0.019229166666666683,0.034,48,0.007727374890286832,0.9230000000000006,0.012
MAC000235,2012-07-15,0.013,0.018687500000000013,0.033,48,0.00750930274123866,0.8970000000000006,0.012
MAC000235,2012-07-16,0.013,0.019062500000000013,0.035,48,0.007858878296875859,0.9150000000000006,0.012
MAC000235,2012-07-17,0.0135,0.03870833333333334,0.62,48,0.09265974322317322,1.8580000000000003,0.013
MAC000235,2012-07-18,0.013,0.018854166666666682,0.034,48,0.007693571738749875,0.9050000000000006,0.012
MAC000235,2012-07-19,0.013,0.018750000000000013,0.034,48,0.0076255449752927655,0.9000000000000006,0.012
MAC000235,2012-07-20,0.013,0.020687500000000008,0.085,48,0.012474921651568237,0.9930000000000004,0.012
MAC000235,2012-07-21,0.013,0.018812500000000013,0.034,48,0.007689883517364765,0.9030000000000006,0.013
MAC000235,2012-07-22,0.013,0.018687500000000013,0.033,48,0.007579805897700054,0.8970000000000006,0.012
MAC000235,2012-07-23,0.013,0.018666666666666682,0.033,48,0.007523957009314592,0.8960000000000006,0.012
MAC000235,2012-07-24,0.013,0.018770833333333344,0.035,48,0.007638757789547712,0.9010000000000006,0.013
MAC000235,2012-07-25,0.013,0.018812500000000013,0.033,48,0.007651049851477066,0.9030000000000006,0.012
MAC000235,2012-07-26,0.013,0.018791666666666682,0.03,48,0.007573633809342394,0.9020000000000006,0.012
MAC000235,2012-07-27,0.013,0.018979166666666682,0.037000000000000005,48,0.007796588406485355,0.9110000000000006,0.012
MAC000235,2012-07-28,0.014,0.022479166666666675,0.16399999999999998,48,0.022199280785103973,1.0790000000000004,0.012
MAC000235,2012-07-29,0.013,0.018916666666666682,0.034,48,0.007740013011516173,0.9080000000000006,0.012
MAC000235,2012-07-30,0.013,0.019166666666666683,0.034,48,0.00782340550903922,0.9200000000000006,0.013
MAC000235,2012-07-31,0.0135,0.01979166666666668,0.033,48,0.007965239196721773,0.9500000000000006,0.012
MAC000235,2012-08-01,0.013,0.019020833333333344,0.033,48,0.0077170427125259795,0.9130000000000006,0.012
MAC000235,2012-08-02,0.0135,0.019229166666666683,0.033,48,0.007669335412782442,0.9230000000000006,0.012
MAC000235,2012-08-03,0.013,0.019083333333333345,0.034,48,0.007687606310168455,0.9160000000000006,0.012
MAC000235,2012-08-04,0.013,0.019187500000000014,0.032,48,0.007662165268104356,0.9210000000000006,0.012
MAC000235,2012-08-05,0.013,0.019166666666666683,0.033,48,0.007798890628509991,0.9200000000000006,0.012
MAC000235,2012-08-06,0.013,0.019416666666666683,0.032,48,0.007665433141592646,0.9320000000000006,0.013
MAC000235,2012-08-07,0.0135,0.019354166666666683,0.032,48,0.007697718875519215,0.9290000000000006,0.012
MAC000235,2012-08-08,0.013,0.019520833333333345,0.038,48,0.008026524070385777,0.9370000000000006,0.012
MAC000235,2012-08-09,0.0135,0.019375000000000014,0.033,48,0.0076426156823488816,0.9300000000000006,0.013
MAC000235,2012-08-10,0.0135,0.021208333333333343,0.097,48,0.013627191736008158,1.0180000000000005,0.012
MAC000235,2012-08-11,0.013,0.019500000000000014,0.034,48,0.007892900122288733,0.9360000000000006,0.012
MAC000235,2012-08-12,0.014,0.02593750000000001,0.289,48,0.03956971023504097,1.2450000000000003,0.012
MAC000235,2012-08-13,0.013,0.019562500000000014,0.032,48,0.0076905751936061735,0.9390000000000006,0.013
MAC000235,2012-08-14,0.013,0.019500000000000014,0.032,48,0.007704654575492631,0.9360000000000006,0.012
MAC000235,2012-08-15,0.013,0.019395833333333345,0.03,48,0.007656841144496646,0.9310000000000006,0.013
MAC000235,2012-08-16,0.013,0.019687500000000014,0.033,48,0.007740900629331933,0.9450000000000006,0.013
MAC000235,2012-08-17,0.013,0.019625000000000014,0.033,48,0.007821478882851604,0.9420000000000006,0.012
MAC000235,2012-08-18,0.013,0.019562500000000014,0.033,48,0.007759431460857469,0.9390000000000006,0.012
MAC000235,2012-08-19,0.0165,0.02054166666666668,0.038,48,0.008084548786296868,0.9860000000000008,0.012
MAC000235,2012-08-20,0.014,0.019562500000000014,0.029,48,0.0077292102759183405,0.9390000000000006,0.012
MAC000235,2012-08-21,0.013,0.01979166666666668,0.033,48,0.007732105857585486,0.9500000000000006,0.012
MAC000235,2012-08-22,0.013,0.019645833333333345,0.032,48,0.007788397216736812,0.9430000000000006,0.012
MAC000235,2012-08-23,0.0135,0.01985416666666668,0.032,48,0.007814306528721705,0.9530000000000006,0.012
MAC000235,2012-08-24,0.013,0.02000000000000001,0.031,48,0.007756946097914912,0.9600000000000006,0.012
MAC000235,2012-08-25,0.014,0.01997916666666668,0.032,48,0.007848267415069374,0.9590000000000006,0.012
MAC000235,2012-08-26,0.014,0.020145833333333345,0.034,48,0.007903647375988605,0.9670000000000006,0.012
MAC000235,2012-08-27,0.014,0.02016666666666668,0.032,48,0.007823405509039219,0.9680000000000006,0.012
MAC000235,2012-08-28,0.014,0.020145833333333345,0.034,48,0.007833342764442787,0.9670000000000006,0.013
MAC000235,2012-08-29,0.0135,0.02004166666666668,0.032,48,0.00781966515399268,0.9620000000000006,0.012
MAC000235,2012-08-30,0.0135,0.027833333333333342,0.387,48,0.05352443599167533,1.3360000000000003,0.012
MAC000235,2012-08-31,0.014,0.020145833333333345,0.033,48,0.007811583279549241,0.9670000000000006,0.012
MAC000235,2012-09-01,0.014,0.020458333333333342,0.041,48,0.008292417283106479,0.9820000000000004,0.012
MAC000235,2012-09-02,0.0145,0.02047916666666668,0.033,48,0.007857750160742734,0.9830000000000008,0.012
MAC000235,2012-09-03,0.014,0.02047916666666668,0.035,48,0.00794124590507199,0.9830000000000008,0.012
MAC000235,2012-09-04,0.014,0.02037500000000001,0.033,48,0.007889192715489182,0.9780000000000006,0.012
MAC000235,2012-09-05,0.0135,0.020333333333333342,0.032,48,0.007793432405075587,0.9760000000000006,0.013
MAC000235,2012-09-06,0.014,0.026166666666666668,0.29600000000000004,48,0.04059836142450346,1.2560000000000002,0.012
MAC000235,2012-09-07,0.013,0.02047916666666668,0.037000000000000005,48,0.008163201247668039,0.9830000000000008,0.012
MAC000235,2012-09-08,0.014,0.02097916666666668,0.041,48,0.008716552078766232,1.0070000000000006,0.012
MAC000235,2012-09-09,0.014,0.02066666666666668,0.033,48,0.008135379349675129,0.9920000000000008,0.012
MAC000235,2012-09-10,0.015,0.020583333333333342,0.032,48,0.007860034468370452,0.9880000000000008,0.012
MAC000235,2012-09-11,0.021,0.021520833333333347,0.055,48,0.009360372749745832,1.0330000000000006,0.013
MAC000235,2012-09-12,0.014,0.020583333333333342,0.034,48,0.00799955672530787,0.9880000000000008,0.012
MAC000235,2012-09-13,0.014,0.02062500000000001,0.034,48,0.007996342248909941,0.9900000000000008,0.013
MAC000235,2012-09-14,0.015,0.027312500000000003,0.314,48,0.0433197690854536,1.3110000000000002,0.013
MAC000235,2012-09-15,0.028,0.023041666666666672,0.081,48,0.012421598097297308,1.1060000000000003,0.012
MAC000235,2012-09-16,0.015,0.021000000000000008,0.047,48,0.00860479826558934,1.0080000000000005,0.013
MAC000235,2012-09-17,0.017,0.020895833333333343,0.038,48,0.00804042865199371,1.0030000000000006,0.013
MAC000235,2012-09-18,0.0175,0.021020833333333343,0.04,48,0.008286080569586187,1.0090000000000006,0.013
MAC000235,2012-09-19,0.0195,0.021083333333333343,0.041,48,0.008266397845091493,1.0120000000000005,0.013
MAC000235,2012-09-20,0.0205,0.021145833333333343,0.043,48,0.008460143309820173,1.0150000000000006,0.013
MAC000235,2012-09-21,0.028,0.021583333333333343,0.046,48,0.008552300507561176,1.0360000000000005,0.012
MAC000235,2012-09-22,0.0255,0.0253125,0.162,48,0.022888402944760085,1.215,0.013
MAC000235,2012-09-23,0.028,0.023354166666666683,0.048,48,0.008885775348617547,1.1210000000000004,0.013
MAC000235,2012-09-24,0.0225,0.02252083333333334,0.048,48,0.009504734729044442,1.0810000000000004,0.013
MAC000235,2012-09-25,0.0255,0.02268750000000001,0.044,48,0.009715432448407762,1.0890000000000004,0.012
MAC000235,2012-09-26,0.0255,0.022270833333333347,0.047,48,0.00900292998012038,1.0690000000000006,0.012
MAC000235,2012-09-27,0.028,0.025416666666666667,0.16399999999999998,48,0.0222594310238053,1.22,0.012
MAC000235,2012-09-28,0.023,0.02262500000000001,0.047,48,0.00947926067679982,1.0860000000000003,0.013
MAC000235,2012-09-29,0.026000000000000002,0.02289583333333334,0.046,48,0.009878494982565279,1.0990000000000004,0.012
MAC000235,2012-09-30,0.029,0.03456250000000001,0.37,48,0.051682708845580266,1.6590000000000005,0.012
MAC000235,2012-10-01,0.049,0.04708333333333333,0.196,48,0.0236425808913848,2.26,0.034
MAC000235,2012-10-02,0.0495,0.044270833333333336,0.068,48,0.008979265911646495,2.125,0.034
MAC000235,2012-10-03,0.0485,0.04443749999999999,0.068,48,0.009376081497903008,2.133,0.034
MAC000235,2012-10-04,0.05,0.04497916666666666,0.068,48,0.009643627778880134,2.1590000000000003,0.034
MAC000235,2012-10-05,0.05,0.04510416666666666,0.069,48,0.009770210005219914,2.165,0.034
MAC000235,2012-10-06,0.05,0.04533333333333333,0.066,48,0.009583526054183066,2.176,0.033
MAC000235,2012-10-07,0.0495,0.04612499999999998,0.067,48,0.009775403349135922,2.213999999999999,0.034
MAC000235,2012-10-08,0.037000000000000005,0.048041666666666656,0.319,48,0.04358945721320517,2.306,0.028
MAC000235,2012-10-09,0.028,0.024250000000000008,0.051,48,0.009431725547772827,1.1640000000000004,0.012
MAC000235,2012-10-10,0.028,0.02489583333333334,0.046,48,0.009283340336399307,1.1950000000000005,0.013
MAC000235,2012-10-11,0.096,0.07733333333333334,0.317,48,0.051547678129740974,3.7119999999999997,0.013
MAC000235,2012-10-12,0.095,0.07662500000000001,0.127,48,0.03951279081889652,3.678,0.013
MAC000235,2012-10-13,0.029,0.025875,0.045,48,0.009816670580018243,1.242,0.013
MAC000235,2012-10-14,0.028,0.027270833333333338,0.05,48,0.010272333392824308,1.3090000000000002,0.013
MAC000235,2012-10-15,0.0285,0.026791666666666672,0.057,48,0.01057286437030702,1.2860000000000005,0.013
MAC000235,2012-10-16,0.0295,0.025166666666666674,0.049,48,0.009671923246737444,1.2080000000000004,0.013
MAC000235,2012-10-17,0.03,0.030604166666666675,0.08800000000000001,48,0.017195669399569496,1.4690000000000003,0.013
MAC000235,2012-10-18,0.05,0.04504166666666667,0.066,48,0.009360301716662255,2.162,0.033
MAC000235,2012-10-19,0.05,0.04570833333333333,0.066,48,0.008819606623478611,2.194,0.034
MAC000235,2012-10-20,0.05,0.046124999999999985,0.064,48,0.00896951100448483,2.2139999999999995,0.033
MAC000235,2012-10-21,0.0505,0.046520833333333324,0.066,48,0.008939488260219933,2.233,0.034
MAC000235,2012-10-22,0.049,0.04520833333333333,0.065,48,0.008557585494959783,2.17,0.034
MAC000235,2012-10-23,0.05,0.04514583333333333,0.064,48,0.008592400361460771,2.167,0.033
MAC000235,2012-10-24,0.049,0.04472916666666665,0.066,48,0.008874394395479887,2.147,0.034
MAC000235,2012-10-25,0.05,0.04610416666666667,0.064,48,0.00858063029806417,2.213,0.034
MAC000235,2012-10-26,0.0435,0.05474999999999999,0.51,48,0.0680908342005564,2.6279999999999992,0.028
MAC000235,2012-10-27,0.036000000000000004,0.03360416666666667,0.063,48,0.0118568403514835,1.6130000000000002,0.013
MAC000235,2012-10-28,0.033,0.030958333333333338,0.057,48,0.010702869635743321,1.4860000000000004,0.012
MAC000235,2012-10-29,0.03,0.02758333333333333,0.052000000000000005,48,0.010340651720959586,1.3239999999999998,0.012
MAC000235,2012-10-30,0.029,0.02800000000000001,0.053,48,0.010578983581470448,1.3440000000000003,0.012
MAC000235,2012-10-31,0.031,0.02829166666666667,0.049,48,0.010235437674919577,1.358,0.013
MAC000235,2012-11-01,0.0315,0.02879166666666667,0.057,48,0.010420843134372844,1.382,0.013
MAC000235,2012-11-02,0.034,0.030979166666666676,0.058,48,0.011682847188922587,1.4870000000000003,0.013
MAC000235,2012-11-03,0.034,0.03241666666666667,0.062,48,0.012577983692105235,1.5560000000000005,0.013
MAC000235,2012-11-04,0.035,0.03179166666666667,0.06,48,0.011039500322744979,1.5260000000000002,0.012
MAC000235,2012-11-05,0.0325,0.030937500000000007,0.057,48,0.01182389619696468,1.4850000000000003,0.012
MAC000235,2012-11-06,0.0335,0.03135416666666666,0.062,48,0.010898935304888354,1.505,0.013
MAC000235,2012-11-07,0.0305,0.0293125,0.05,48,0.009876161391440864,1.4069999999999998,0.013
MAC000235,2012-11-08,0.029,0.02725000000000001,0.042,48,0.009205687418713708,1.3080000000000005,0.013
MAC000235,2012-11-09,0.0295,0.02697916666666667,0.041,48,0.009068274328160795,1.2950000000000002,0.012
MAC000235,2012-11-10,0.0295,0.027833333333333342,0.047,48,0.010030450093491024,1.3360000000000003,0.012
MAC000235,2012-11-11,0.032,0.03,0.064,48,0.011667375864969298,1.44,0.013
MAC000235,2012-11-12,0.03,0.034395833333333334,0.273,48,0.03696792144971174,1.651,0.012
MAC000235,2012-11-13,0.0285,0.025583333333333336,0.041,48,0.008915282917751188,1.2280000000000002,0.013
MAC000235,2012-11-14,0.029,0.03620833333333332,0.313,48,0.05121957668178245,1.737999999999999,0.013
MAC000235,2012-11-15,0.03,0.028687500000000005,0.046,48,0.009620802483448659,1.3770000000000002,0.013
MAC000235,2012-11-16,0.0305,0.02875,0.06,48,0.010049875621120887,1.38,0.013
MAC000235,2012-11-17,0.029,0.02675000000000001,0.043,48,0.009207998373292276,1.2840000000000005,0.013
MAC000235,2012-11-18,0.032,0.030791666666666676,0.052000000000000005,48,0.010776172164772736,1.4780000000000002,0.013
MAC000235,2012-11-19,0.0315,0.02995833333333333,0.05,48,0.01075838778820593,1.4380000000000002,0.013
MAC000235,2012-11-20,0.029,0.030958333333333338,0.134,48,0.02329364659367884,1.4860000000000004,0.013
MAC000235,2012-11-21,0.0315,0.028750000000000005,0.061,48,0.010066798176774729,1.3800000000000003,0.013
MAC000235,2012-11-22,0.031,0.02875,0.057,48,0.010257327427622013,1.38,0.013
MAC000235,2012-11-23,0.032,0.028666666666666674,0.051,48,0.009822538852228894,1.3760000000000003,0.013
MAC000235,2012-11-24,0.03,0.03114583333333333,0.058,48,0.011081880137227908,1.495,0.013
MAC000235,2012-11-25,0.031,0.028770833333333325,0.044,48,0.009188891497365428,1.381,0.013
MAC000235,2012-11-26,0.031,0.029020833333333343,0.059,48,0.009718351982112345,1.393000000000001,0.013
MAC000235,2012-11-27,0.0325,0.031166666666666662,0.056,48,0.010945383430456713,1.496,0.012
MAC000235,2012-11-28,0.033,0.03854166666666666,0.307,48,0.041173715191794816,1.85,0.013
MAC000235,2012-11-29,0.037500000000000006,0.03552083333333333,0.06,48,0.01244560861343732,1.705,0.013
MAC000235,2012-11-30,0.038,0.037000000000000005,0.063,48,0.011529794890316393,1.776,0.013
MAC000235,2012-12-01,0.038,0.03716666666666666,0.059,48,0.011847135093729541,1.7839999999999998,0.017
MAC000235,2012-12-02,0.0395,0.03783333333333334,0.064,48,0.012242815232727114,1.8159999999999998,0.013
MAC000235,2012-12-03,0.033,0.0324375,0.058,48,0.011813995036540528,1.557,0.013
MAC000235,2012-12-04,0.037000000000000005,0.035187500000000003,0.061,48,0.012467244316650887,1.689,0.013
MAC000235,2012-12-05,0.039,0.03672916666666666,0.063,48,0.01129627990607138,1.7629999999999997,0.013
MAC000235,2012-12-06,0.0405,0.042666666666666665,0.182,48,0.024286703597466774,2.048,0.017
MAC000235,2012-12-07,0.038,0.03641666666666666,0.064,48,0.011910719887015659,1.7479999999999998,0.013
MAC000235,2012-12-08,0.037000000000000005,0.03375,0.055,48,0.010098451534975808,1.62,0.013
MAC000235,2012-12-09,0.036000000000000004,0.03314583333333333,0.062,48,0.011294867189245515,1.591,0.012
MAC000235,2012-12-10,0.039,0.0551875,0.7240000000000001,48,0.10678087649530876,2.649,0.013
MAC000235,2012-12-11,0.038,0.037875,0.065,48,0.01243301199364187,1.818,0.013
MAC000235,2012-12-12,0.0405,0.04,0.068,48,0.012264808678283312,1.92,0.017
MAC000235,2012-12-13,0.0395,0.0396875,0.069,48,0.011647584445036458,1.905,0.02
MAC000235,2012-12-14,0.036000000000000004,0.03583333333333332,0.102,48,0.014553398862111771,1.7199999999999995,0.013
MAC000235,2012-12-15,0.033,0.031041666666666676,0.058,48,0.010799839110963414,1.4900000000000002,0.013
MAC000235,2012-12-16,0.033,0.03066666666666666,0.06,48,0.010751216325712621,1.472,0.013
MAC000235,2012-12-17,0.0345,0.031250000000000014,0.058,48,0.010054108930331852,1.5000000000000002,0.013
MAC000235,2012-12-18,0.0325,0.031625,0.066,48,0.011549385172914636,1.518,0.013
MAC000235,2012-12-19,0.036000000000000004,0.03772916666666668,0.084,48,0.015930353181341256,1.8110000000000004,0.013
MAC000235,2012-12-20,0.053,0.052124999999999984,0.08,48,0.010222263978740905,2.502,0.034
MAC000235,2012-12-21,0.055,0.05202083333333332,0.08,48,0.01040967141005172,2.4969999999999994,0.034
MAC000235,2012-12-22,0.05,0.04816666666666666,0.075,48,0.012254974384433464,2.312,0.027000000000000003
MAC000235,2012-12-23,0.028,0.025916666666666668,0.046,48,0.0082715439741509,1.2440000000000002,0.011
MAC000235,2012-12-24,0.03,0.02747916666666667,0.046,48,0.00886059789379142,1.3190000000000002,0.012
MAC000235,2012-12-25,0.0315,0.029729166666666668,0.064,48,0.010787580690920487,1.4270000000000005,0.012
MAC000235,2012-12-26,0.0325,0.03125,0.059,48,0.011363435201314259,1.4999999999999998,0.012
MAC000235,2012-12-27,0.0335,0.03139583333333333,0.056,48,0.010107380036669928,1.507,0.012
MAC000235,2012-12-28,0.031,0.029187500000000005,0.051,48,0.01018270592720815,1.4010000000000002,0.011
MAC000235,2012-12-29,0.03,0.027958333333333342,0.056,48,0.009813057591331059,1.3420000000000003,0.011
MAC000235,2012-12-30,0.0335,0.03166666666666666,0.056,48,0.011398643691868977,1.5199999999999998,0.012
MAC000235,2012-12-31,0.029,0.027958333333333342,0.043,48,0.008230607984919367,1.3420000000000003,0.011
MAC000235,2013-01-01,0.0315,0.03097916666666667,0.064,48,0.011650019785086537,1.4869999999999999,0.012
MAC000235,2013-01-02,0.032,0.034645833333333334,0.206,48,0.0278342278065811,1.6629999999999996,0.011
MAC000235,2013-01-03,0.029,0.027625,0.05,48,0.0087461237614765,1.3259999999999998,0.013
MAC000235,2013-01-04,0.0295,0.02772916666666667,0.047,48,0.008434325972472794,1.3310000000000002,0.013
MAC000235,2013-01-05,0.0305,0.02775,0.045,48,0.008760404148842894,1.3319999999999999,0.012
